33.35677,-112.062654
33.2706978,-111.9702426
33.4933568,-112.9402298
33.450206,-112.065493
36.0739393,-115.0708729
43.076118,-89.399663
33.4499,-112.0739
36.099777,-115.1725943
43.0834989,-89.3655138
36.1050088,-115.1722298
33.575032,-112.065159
36.1472,-115.1892
33.5029968,-111.9266886
36.11289,-115.171282
36.124423,-115.146372
36.1100564,-115.1681542
33.5393846684,-112.04140112
33.5092902,-112.0738399
33.4606143,-111.9477777
33.4320855193,-111.954361834
33.5666087,-112.0739659
33.450425,-111.971421
33.6251792,-111.9404813
36.132282,-115.164622
55.9489001,-3.1956094
55.9816255428,-3.17712576585
55.9482174,-3.1942969
55.9504984,-3.2067611
55.9506394,-3.1906029
55.9506296,-3.1858404
55.9473046,-3.1977453
55.9548226,-3.1819207
33.523043,-112.026658
55.9518489,-3.1918101
55.9498365997,-3.19058418274
55.9476571,-3.1954051
55.946498,-3.2059623
55.9531069,-3.1941432
55.9517081,-3.1981431
55.9512178,-3.2073311
55.9488219,-3.194353
55.9499767,-3.2067827
55.9726312,-3.1793302
55.9269435,-3.1385845
33.5010105586,-111.909281015
33.4986286,-111.9224398
36.1263656,-115.1977333
55.9626171,-3.1607793
36.0621,-114.9539
33.39926,-111.36425
33.6364503,-112.0118669
43.169147,-89.537863
43.0732318,-89.3974251
43.0734235,-89.4596214
33.4946057,-111.9782277
36.1459151,-115.2410674
33.4538553,-111.9534174
36.1438713,-115.181262
33.5299053,-111.926437
33.4640038,-112.319942
33.4903976,-111.9566335
33.3526,-112.1976
36.082067293,-115.172770766
36.1061988,-115.1743045
36.1697818,-115.1419133
33.4931119,-111.9245388
33.5079722,-112.1012912
33.3061605,-111.8412502
55.947949,-3.1917998
55.9530582,-3.2003033
55.9783262,-3.2975501
55.9511361,-3.1761471
55.9530057,-3.1914461
55.9500082,-3.1912293
55.9537154386,-3.20167919102
55.9513391,-3.1798367
55.9573939,-3.1872616
36.2030945,-115.2244853
55.9467059,-3.2064841
55.9791770172,-3.17024230957
55.9777668,-3.1779981
55.9542321,-3.1936847
55.948533,-3.1890717
55.9543267,-3.1860762
55.9553989359,-3.18002700806
55.944986,-3.19298
55.9497045,-3.1912345
55.9164593,-3.285642
55.953252,-3.188267
33.7255432566,-111.925923528
55.9400661,-3.1804536
55.945324874,-3.20536851883
55.9496083226,-3.20932745934
55.9429521,-3.1852842
55.9566363,-3.1316582
55.9497483,-3.1928328
55.9506253,-3.1898874
55.9496951,-3.1875575
55.9786619,-3.1733994
55.9382133,-3.1984998
55.9486409,-3.1941658
55.9517683,-3.1883276
55.9478003,-3.191715
55.953252,-3.188267
55.9489848,-3.1939202
55.9567885,-3.1783978
36.0854942,-115.0235205
36.11274,-115.21134
33.449188,-112.0772
33.505353,-111.997797
33.5466082,-111.8906861
33.4827129922,-111.934992671
36.155996,-115.1511925
36.1039997,-115.1727646
36.1090109,-115.1538512
33.485425,-111.921826
33.4555828,-112.0736239
33.4248208,-111.9401982
36.175,-115.136389
43.0788416,-89.3725305
55.9437353567,-3.20311143994
33.5093032,-112.0742761
55.9460628,-3.2097466
33.497568,-111.929223
33.4557959,-112.0737555
33.4528292,-112.0685027
36.1590560791,-115.3370766
33.4843649,-111.922196
36.0687779,-115.1768402
33.4484279,-112.0731767
36.175,-115.149985596
33.502139,-111.995748
55.9392761,-3.1821754
36.1003499,-115.1728418
55.9453189,-3.1864578
36.040386,-115.183354
33.615544,-111.954623
33.597866,-111.97931
36.0762625,-115.080961
36.114943,-115.209742
33.5758589,-112.0653341
33.5479748656,-111.887101829
33.4163799,-111.9380236
33.5024095,-111.9955012
33.4943826,-112.3590214
33.43188,-111.948667
33.2115591,-111.5561122
36.0492702783,-115.128970519
36.1139221,-115.2803993
33.4504365,-112.0647763
33.4928645,-111.9287133
33.5478106,-112.0467571
33.5864251,-111.9254623
33.4571063,-112.071074
